#    L    TT             EE             BB             TE             PP             TP             EP          
  1577   0.365692E+03   0.669910E+01   0.000000E+00  -0.796014E+01   0.185347E-08  -0.894427E-06  -0.146716E-07
  1578   0.364308E+03   0.672207E+01   0.000000E+00  -0.765282E+01   0.185138E-08  -0.888848E-06  -0.161397E-07
  1579   0.362910E+03   0.674696E+01   0.000000E+00  -0.735074E+01   0.184929E-08  -0.883258E-06  -0.175981E-07
  1580   0.361497E+03   0.677378E+01   0.000000E+00  -0.705406E+01   0.184721E-08  -0.877656E-06  -0.190467E-07
  1581   0.360070E+03   0.680254E+01   0.000000E+00  -0.676293E+01   0.184513E-08  -0.872042E-06  -0.204853E-07
  1582   0.358630E+03   0.683322E+01   0.000000E+00  -0.647749E+01   0.184306E-08  -0.866418E-06  -0.219138E-07
  1583   0.357178E+03   0.686569E+01   0.000000E+00  -0.619792E+01   0.184098E-08  -0.860782E-06  -0.233321E-07
  1584   0.355712E+03   0.690004E+01   0.000000E+00  -0.592435E+01   0.183892E-08  -0.855135E-06  -0.247402E-07
  1585   0.354233E+03   0.693611E+01   0.000000E+00  -0.565694E+01   0.183685E-08  -0.849478E-06  -0.261378E-07
  1586   0.352744E+03   0.697398E+01   0.000000E+00  -0.539585E+01   0.183479E-08  -0.843810E-06  -0.275249E-07
  1587   0.351243E+03   0.701359E+01   0.000000E+00  -0.514122E+01   0.183273E-08  -0.838132E-06  -0.289013E-07
  1588   0.349730E+03   0.705486E+01   0.000000E+00  -0.489318E+01   0.183068E-08  -0.832444E-06  -0.302669E-07
  1589   0.348206E+03   0.709787E+01   0.000000E+00  -0.465187E+01   0.182862E-08  -0.826746E-06  -0.316217E-07
  1590   0.346672E+03   0.714256E+01   0.000000E+00  -0.441744E+01   0.182658E-08  -0.821038E-06  -0.329655E-07
  1591   0.345127E+03   0.718892E+01   0.000000E+00  -0.419002E+01   0.182453E-08  -0.815321E-06  -0.342982E-07
  1592   0.343572E+03   0.723689E+01   0.000000E+00  -0.396973E+01   0.182249E-08  -0.809595E-06  -0.356197E-07
  1593   0.342008E+03   0.728648E+01   0.000000E+00  -0.375675E+01   0.182045E-08  -0.803860E-06  -0.369298E-07
  1594   0.340434E+03   0.733768E+01   0.000000E+00  -0.355117E+01   0.181842E-08  -0.798116E-06  -0.382285E-07
  1595   0.338850E+03   0.739042E+01   0.000000E+00  -0.335316E+01   0.181639E-08  -0.792363E-06  -0.395156E-07
  1596   0.337257E+03   0.744480E+01   0.000000E+00  -0.316282E+01   0.181436E-08  -0.786602E-06  -0.407910E-07
  1597   0.335656E+03   0.750072E+01   0.000000E+00  -0.298032E+01   0.181234E-08  -0.780833E-06  -0.420546E-07
  1598   0.334046E+03   0.755821E+01   0.000000E+00  -0.280576E+01   0.181032E-08  -0.775055E-06  -0.433063E-07
  1599   0.332427E+03   0.761726E+01   0.000000E+00  -0.263929E+01   0.180830E-08  -0.769270E-06  -0.445460E-07
  1600   0.330800E+03   0.767781E+01   0.000000E+00  -0.248105E+01   0.180629E-08  -0.763477E-06  -0.457736E-07
  1601   0.329165E+03   0.773992E+01   0.000000E+00  -0.233114E+01   0.180428E-08  -0.757677E-06  -0.469889E-07
  1602   0.327522E+03   0.780346E+01   0.000000E+00  -0.218951E+01   0.180227E-08  -0.751870E-06  -0.481919E-07
  1603   0.325872E+03   0.786827E+01   0.000000E+00  -0.205609E+01   0.180027E-08  -0.746056E-06  -0.493824E-07
  1604   0.324217E+03   0.793445E+01   0.000000E+00  -0.193079E+01   0.179827E-08  -0.740234E-06  -0.505604E-07
  1605   0.322557E+03   0.800177E+01   0.000000E+00  -0.181357E+01   0.179628E-08  -0.734406E-06  -0.517258E-07
  1606   0.320892E+03   0.807023E+01   0.000000E+00  -0.170430E+01   0.179428E-08  -0.728571E-06  -0.528786E-07
  1607   0.319225E+03   0.813968E+01   0.000000E+00  -0.160286E+01   0.179229E-08  -0.722730E-06  -0.540185E-07
  1608   0.317555E+03   0.821007E+01   0.000000E+00  -0.150929E+01   0.179031E-08  -0.716883E-06  -0.551456E-07
  1609   0.315884E+03   0.828130E+01   0.000000E+00  -0.142335E+01   0.178833E-08  -0.711029E-06  -0.562597E-07
  1610   0.314211E+03   0.835339E+01   0.000000E+00  -0.134508E+01   0.178635E-08  -0.705169E-06  -0.573608E-07
  1611   0.312539E+03   0.842635E+01   0.000000E+00  -0.127423E+01   0.178437E-08  -0.699304E-06  -0.584488E-07
  1612   0.310867E+03   0.849994E+01   0.000000E+00  -0.121085E+01   0.178240E-08  -0.693433E-06  -0.595235E-07
  1613   0.309197E+03   0.857418E+01   0.000000E+00  -0.115477E+01   0.178043E-08  -0.687556E-06  -0.605850E-07
  1614   0.307529E+03   0.864906E+01   0.000000E+00  -0.110588E+01   0.177846E-08  -0.681674E-06  -0.616330E-07
  1615   0.305865E+03   0.872451E+01   0.000000E+00  -0.106416E+01   0.177650E-08  -0.675786E-06  -0.626676E-07
  1616   0.304204E+03   0.880040E+01   0.000000E+00  -0.102958E+01   0.177454E-08  -0.669894E-06  -0.636886E-07
  1617   0.302547E+03   0.887664E+01   0.000000E+00  -0.100196E+01   0.177258E-08  -0.663997E-06  -0.646960E-07
  1618   0.300896E+03   0.895324E+01   0.000000E+00  -0.981273E+00   0.177063E-08  -0.658095E-06  -0.656897E-07
  1619   0.299250E+03   0.903006E+01   0.000000E+00  -0.967500E+00   0.176868E-08  -0.652188E-06  -0.666695E-07
  1620   0.297610E+03   0.910717E+01   0.000000E+00  -0.960461E+00   0.176673E-08  -0.646277E-06  -0.676354E-07
  1621   0.295977E+03   0.918428E+01   0.000000E+00  -0.960278E+00   0.176479E-08  -0.640361E-06  -0.685873E-07
  1622   0.294352E+03   0.926153E+01   0.000000E+00  -0.966701E+00   0.176285E-08  -0.634441E-06  -0.695251E-07
  1623   0.292735E+03   0.933880E+01   0.000000E+00  -0.979777E+00   0.176091E-08  -0.628518E-06  -0.704487E-07
  1624   0.291126E+03   0.941599E+01   0.000000E+00  -0.999331E+00   0.175898E-08  -0.622590E-06  -0.713581E-07
  1625   0.289527E+03   0.949312E+01   0.000000E+00  -0.102541E+01   0.175705E-08  -0.616659E-06  -0.722531E-07
  1626   0.287938E+03   0.957018E+01   0.000000E+00  -0.105791E+01   0.175512E-08  -0.610725E-06  -0.731338E-07
  1627   0.286359E+03   0.964697E+01   0.000000E+00  -0.109674E+01   0.175320E-08  -0.604786E-06  -0.739998E-07
  1628   0.284792E+03   0.972355E+01   0.000000E+00  -0.114178E+01   0.175128E-08  -0.598845E-06  -0.748513E-07
  1629   0.283236E+03   0.979985E+01   0.000000E+00  -0.119317E+01   0.174936E-08  -0.592901E-06  -0.756881E-07
  1630   0.281691E+03   0.987573E+01   0.000000E+00  -0.125066E+01   0.174744E-08  -0.586954E-06  -0.765101E-07
  1631   0.280160E+03   0.995127E+01   0.000000E+00  -0.131435E+01   0.174553E-08  -0.581004E-06  -0.773172E-07
  1632   0.278642E+03   0.100263E+02   0.000000E+00  -0.138409E+01   0.174362E-08  -0.575051E-06  -0.781094E-07
  1633   0.277136E+03   0.101009E+02   0.000000E+00  -0.145991E+01   0.174172E-08  -0.569096E-06  -0.788865E-07
  1634   0.275646E+03   0.101749E+02   0.000000E+00  -0.154172E+01   0.173982E-08  -0.563138E-06  -0.796485E-07
  1635   0.274169E+03   0.102482E+02   0.000000E+00  -0.162956E+01   0.173792E-08  -0.557179E-06  -0.803953E-07
  1636   0.272707E+03   0.103209E+02   0.000000E+00  -0.172325E+01   0.173602E-08  -0.551217E-06  -0.811267E-07
  1637   0.271262E+03   0.103929E+02   0.000000E+00  -0.182293E+01   0.173413E-08  -0.545254E-06  -0.818428E-07
  1638   0.269831E+03   0.104641E+02   0.000000E+00  -0.192840E+01   0.173224E-08  -0.539289E-06  -0.825434E-07
  1639   0.268417E+03   0.105345E+02   0.000000E+00  -0.203973E+01   0.173035E-08  -0.533322E-06  -0.832284E-07
  1640   0.267020E+03   0.106042E+02   0.000000E+00  -0.215695E+01   0.172847E-08  -0.527355E-06  -0.838978E-07
  1641   0.265640E+03   0.106731E+02   0.000000E+00  -0.227990E+01   0.172659E-08  -0.521385E-06  -0.845514E-07
  1642   0.264277E+03   0.107410E+02   0.000000E+00  -0.240862E+01   0.172471E-08  -0.515415E-06  -0.851892E-07
  1643   0.262933E+03   0.108080E+02   0.000000E+00  -0.254315E+01   0.172284E-08  -0.509444E-06  -0.858111E-07
  1644   0.261607E+03   0.108741E+02   0.000000E+00  -0.268340E+01   0.172097E-08  -0.503472E-06  -0.864170E-07
  1645   0.260299E+03   0.109392E+02   0.000000E+00  -0.282933E+01   0.171910E-08  -0.497500E-06  -0.870067E-07
  1646   0.259011E+03   0.110032E+02   0.000000E+00  -0.298108E+01   0.171723E-08  -0.491527E-06  -0.875803E-07
  1647   0.257742E+03   0.110662E+02   0.000000E+00  -0.313853E+01   0.171537E-08  -0.485554E-06  -0.881377E-07
  1648   0.256493E+03   0.111280E+02   0.000000E+00  -0.330166E+01   0.171351E-08  -0.479580E-06  -0.886787E-07
  1649   0.255264E+03   0.111886E+02   0.000000E+00  -0.347053E+01   0.171166E-08  -0.473607E-06  -0.892032E-07
  1650   0.254056E+03   0.112480E+02   0.000000E+00  -0.364509E+01   0.170981E-08  -0.467634E-06  -0.897112E-07
  1651   0.252868E+03   0.113062E+02   0.000000E+00  -0.382536E+01   0.170796E-08  -0.461661E-06  -0.902027E-07
  1652   0.251702E+03   0.113632E+02   0.000000E+00  -0.401117E+01   0.170611E-08  -0.455692E-06  -0.906776E-07
  1653   0.250555E+03   0.114188E+02   0.000000E+00  -0.420223E+01   0.170427E-08  -0.449727E-06  -0.911360E-07
  1654   0.249431E+03   0.114731E+02   0.000000E+00  -0.439824E+01   0.170242E-08  -0.443769E-06  -0.915781E-07
  1655   0.248327E+03   0.115261E+02   0.000000E+00  -0.459908E+01   0.170059E-08  -0.437822E-06  -0.920039E-07
  1656   0.247244E+03   0.115778E+02   0.000000E+00  -0.480452E+01   0.169875E-08  -0.431886E-06  -0.924134E-07
  1657   0.246182E+03   0.116281E+02   0.000000E+00  -0.501421E+01   0.169692E-08  -0.425965E-06  -0.928068E-07
  1658   0.245141E+03   0.116770E+02   0.000000E+00  -0.522801E+01   0.169509E-08  -0.420061E-06  -0.931841E-07
  1659   0.244122E+03   0.117245E+02   0.000000E+00  -0.544570E+01   0.169326E-08  -0.414176E-06  -0.935455E-07
  1660   0.243124E+03   0.117706E+02   0.000000E+00  -0.566706E+01   0.169144E-08  -0.408313E-06  -0.938909E-07
  1661   0.242146E+03   0.118152E+02   0.000000E+00  -0.589190E+01   0.168962E-08  -0.402473E-06  -0.942205E-07
  1662   0.241190E+03   0.118584E+02   0.000000E+00  -0.611991E+01   0.168780E-08  -0.396660E-06  -0.945343E-07
  1663   0.240255E+03   0.119001E+02   0.000000E+00  -0.635104E+01   0.168599E-08  -0.390875E-06  -0.948325E-07
  1664   0.239341E+03   0.119403E+02   0.000000E+00  -0.658499E+01   0.168418E-08  -0.385122E-06  -0.951151E-07
  1665   0.238447E+03   0.119790E+02   0.000000E+00  -0.682148E+01   0.168237E-08  -0.379401E-06  -0.953821E-07
  1666   0.237575E+03   0.120161E+02   0.000000E+00  -0.706044E+01   0.168056E-08  -0.373717E-06  -0.956338E-07
  1667   0.236724E+03   0.120518E+02   0.000000E+00  -0.730167E+01   0.167876E-08  -0.368070E-06  -0.958700E-07
  1668   0.235894E+03   0.120858E+02   0.000000E+00  -0.754486E+01   0.167696E-08  -0.362464E-06  -0.960910E-07
  1669   0.235085E+03   0.121181E+02   0.000000E+00  -0.778989E+01   0.167516E-08  -0.356900E-06  -0.962968E-07
  1670   0.234297E+03   0.121490E+02   0.000000E+00  -0.803654E+01   0.167337E-08  -0.351382E-06  -0.964874E-07
  1671   0.233530E+03   0.121781E+02   0.000000E+00  -0.828467E+01   0.167158E-08  -0.345911E-06  -0.966630E-07
  1672   0.232783E+03   0.122056E+02   0.000000E+00  -0.853406E+01   0.166979E-08  -0.340490E-06  -0.968236E-07
  1673   0.232058E+03   0.122314E+02   0.000000E+00  -0.878466E+01   0.166801E-08  -0.335122E-06  -0.969694E-07
  1674   0.231354E+03   0.122556E+02   0.000000E+00  -0.903617E+01   0.166622E-08  -0.329807E-06  -0.971003E-07
  1675   0.230670E+03   0.122782E+02   0.000000E+00  -0.928853E+01   0.166444E-08  -0.324550E-06  -0.972165E-07
  1676   0.230007E+03   0.122991E+02   0.000000E+00  -0.954160E+01   0.166267E-08  -0.319352E-06  -0.973180E-07
  1677   0.229366E+03   0.123184E+02   0.000000E+00  -0.979517E+01   0.166089E-08  -0.314216E-06  -0.974049E-07
  1678   0.228746E+03   0.123359E+02   0.000000E+00  -0.100491E+02   0.165912E-08  -0.309143E-06  -0.974774E-07
  1679   0.228146E+03   0.123518E+02   0.000000E+00  -0.103032E+02   0.165735E-08  -0.304137E-06  -0.975354E-07
  1680   0.227567E+03   0.123660E+02   0.000000E+00  -0.105574E+02   0.165559E-08  -0.299200E-06  -0.975791E-07
  1681   0.227010E+03   0.123784E+02   0.000000E+00  -0.108115E+02   0.165382E-08  -0.294333E-06  -0.976085E-07
  1682   0.226473E+03   0.123891E+02   0.000000E+00  -0.110654E+02   0.165206E-08  -0.289541E-06  -0.976237E-07
  1683   0.225957E+03   0.123980E+02   0.000000E+00  -0.113188E+02   0.165031E-08  -0.284823E-06  -0.976249E-07
  1684   0.225462E+03   0.124051E+02   0.000000E+00  -0.115717E+02   0.164855E-08  -0.280184E-06  -0.976119E-07
  1685   0.224988E+03   0.124104E+02   0.000000E+00  -0.118239E+02   0.164680E-08  -0.275626E-06  -0.975851E-07
  1686   0.224534E+03   0.124139E+02   0.000000E+00  -0.120753E+02   0.164505E-08  -0.271150E-06  -0.975443E-07
  1687   0.224102E+03   0.124156E+02   0.000000E+00  -0.123259E+02   0.164331E-08  -0.266760E-06  -0.974898E-07
  1688   0.223690E+03   0.124154E+02   0.000000E+00  -0.125755E+02   0.164156E-08  -0.262457E-06  -0.974216E-07
  1689   0.223300E+03   0.124133E+02   0.000000E+00  -0.128238E+02   0.163982E-08  -0.258244E-06  -0.973397E-07
  1690   0.222931E+03   0.124095E+02   0.000000E+00  -0.130710E+02   0.163808E-08  -0.254123E-06  -0.972442E-07
  1691   0.222582E+03   0.124037E+02   0.000000E+00  -0.133167E+02   0.163635E-08  -0.250097E-06  -0.971353E-07
  1692   0.222255E+03   0.123960E+02   0.000000E+00  -0.135610E+02   0.163462E-08  -0.246168E-06  -0.970129E-07
  1693   0.221948E+03   0.123864E+02   0.000000E+00  -0.138037E+02   0.163289E-08  -0.242339E-06  -0.968773E-07
  1694   0.221663E+03   0.123749E+02   0.000000E+00  -0.140447E+02   0.163116E-08  -0.238611E-06  -0.967283E-07
  1695   0.221398E+03   0.123615E+02   0.000000E+00  -0.142838E+02   0.162944E-08  -0.234987E-06  -0.965663E-07
  1696   0.221155E+03   0.123460E+02   0.000000E+00  -0.145211E+02   0.162772E-08  -0.231469E-06  -0.963911E-07
  1697   0.220933E+03   0.123286E+02   0.000000E+00  -0.147563E+02   0.162600E-08  -0.228061E-06  -0.962029E-07
  1698   0.220732E+03   0.123092E+02   0.000000E+00  -0.149893E+02   0.162428E-08  -0.224763E-06  -0.960018E-07
  1699   0.220551E+03   0.122877E+02   0.000000E+00  -0.152203E+02   0.162257E-08  -0.221579E-06  -0.957878E-07
  1700   0.220393E+03   0.122642E+02   0.000000E+00  -0.154489E+02   0.162086E-08  -0.218511E-06  -0.955610E-07
  1701   0.220256E+03   0.122386E+02   0.000000E+00  -0.156751E+02   0.161915E-08  -0.215560E-06  -0.953216E-07
  1702   0.220139E+03   0.122111E+02   0.000000E+00  -0.158989E+02   0.161744E-08  -0.212725E-06  -0.950695E-07
  1703   0.220042E+03   0.121817E+02   0.000000E+00  -0.161201E+02   0.161574E-08  -0.210003E-06  -0.948050E-07
  1704   0.219966E+03   0.121503E+02   0.000000E+00  -0.163387E+02   0.161404E-08  -0.207392E-06  -0.945281E-07
  1705   0.219908E+03   0.121171E+02   0.000000E+00  -0.165545E+02   0.161234E-08  -0.204890E-06  -0.942388E-07
  1706   0.219869E+03   0.120821E+02   0.000000E+00  -0.167674E+02   0.161065E-08  -0.202493E-06  -0.939375E-07
  1707   0.219847E+03   0.120452E+02   0.000000E+00  -0.169773E+02   0.160896E-08  -0.200200E-06  -0.936240E-07
  1708   0.219843E+03   0.120067E+02   0.000000E+00  -0.171840E+02   0.160727E-08  -0.198008E-06  -0.932986E-07
  1709   0.219855E+03   0.119665E+02   0.000000E+00  -0.173875E+02   0.160558E-08  -0.195914E-06  -0.929613E-07
  1710   0.219883E+03   0.119246E+02   0.000000E+00  -0.175877E+02   0.160390E-08  -0.193916E-06  -0.926122E-07
  1711   0.219927E+03   0.118811E+02   0.000000E+00  -0.177843E+02   0.160222E-08  -0.192012E-06  -0.922515E-07
  1712   0.219985E+03   0.118360E+02   0.000000E+00  -0.179775E+02   0.160054E-08  -0.190199E-06  -0.918793E-07
  1713   0.220057E+03   0.117894E+02   0.000000E+00  -0.181670E+02   0.159886E-08  -0.188475E-06  -0.914956E-07
  1714   0.220143E+03   0.117412E+02   0.000000E+00  -0.183526E+02   0.159719E-08  -0.186837E-06  -0.911006E-07
  1715   0.220242E+03   0.116916E+02   0.000000E+00  -0.185344E+02   0.159552E-08  -0.185283E-06  -0.906943E-07
  1716   0.220355E+03   0.116406E+02   0.000000E+00  -0.187124E+02   0.159385E-08  -0.183810E-06  -0.902769E-07
  1717   0.220478E+03   0.115882E+02   0.000000E+00  -0.188862E+02   0.159218E-08  -0.182416E-06  -0.898485E-07
  1718   0.220614E+03   0.115344E+02   0.000000E+00  -0.190560E+02   0.159052E-08  -0.181098E-06  -0.894092E-07
  1719   0.220760E+03   0.114793E+02   0.000000E+00  -0.192216E+02   0.158886E-08  -0.179854E-06  -0.889590E-07
  1720   0.220917E+03   0.114229E+02   0.000000E+00  -0.193829E+02   0.158720E-08  -0.178681E-06  -0.884982E-07
  1721   0.221085E+03   0.113653E+02   0.000000E+00  -0.195399E+02   0.158554E-08  -0.177578E-06  -0.880267E-07
  1722   0.221262E+03   0.113064E+02   0.000000E+00  -0.196924E+02   0.158389E-08  -0.176541E-06  -0.875447E-07
  1723   0.221447E+03   0.112465E+02   0.000000E+00  -0.198405E+02   0.158224E-08  -0.175568E-06  -0.870524E-07
  1724   0.221642E+03   0.111853E+02   0.000000E+00  -0.199839E+02   0.158059E-08  -0.174656E-06  -0.865497E-07
  1725   0.221845E+03   0.111231E+02   0.000000E+00  -0.201228E+02   0.157895E-08  -0.173804E-06  -0.860369E-07
  1726   0.222056E+03   0.110597E+02   0.000000E+00  -0.202570E+02   0.157730E-08  -0.173008E-06  -0.855140E-07
  1727   0.222274E+03   0.109953E+02   0.000000E+00  -0.203863E+02   0.157566E-08  -0.172267E-06  -0.849811E-07
  1728   0.222499E+03   0.109299E+02   0.000000E+00  -0.205108E+02   0.157403E-08  -0.171577E-06  -0.844383E-07
  1729   0.222731E+03   0.108635E+02   0.000000E+00  -0.206304E+02   0.157239E-08  -0.170937E-06  -0.838858E-07
  1730   0.222968E+03   0.107961E+02   0.000000E+00  -0.207450E+02   0.157076E-08  -0.170343E-06  -0.833236E-07
  1731   0.223211E+03   0.107278E+02   0.000000E+00  -0.208545E+02   0.156913E-08  -0.169794E-06  -0.827518E-07
  1732   0.223459E+03   0.106586E+02   0.000000E+00  -0.209588E+02   0.156750E-08  -0.169287E-06  -0.821706E-07
  1733   0.223712E+03   0.105885E+02   0.000000E+00  -0.210579E+02   0.156587E-08  -0.168819E-06  -0.815800E-07
  1734   0.223969E+03   0.105175E+02   0.000000E+00  -0.211517E+02   0.156425E-08  -0.168388E-06  -0.809802E-07
  1735   0.224230E+03   0.104457E+02   0.000000E+00  -0.212402E+02   0.156263E-08  -0.167991E-06  -0.803713E-07
  1736   0.224495E+03   0.103731E+02   0.000000E+00  -0.213234E+02   0.156101E-08  -0.167627E-06  -0.797533E-07
  1737   0.224764E+03   0.102997E+02   0.000000E+00  -0.214011E+02   0.155940E-08  -0.167292E-06  -0.791264E-07
  1738   0.225035E+03   0.102255E+02   0.000000E+00  -0.214734E+02   0.155779E-08  -0.166984E-06  -0.784907E-07
  1739   0.225310E+03   0.101507E+02   0.000000E+00  -0.215402E+02   0.155618E-08  -0.166701E-06  -0.778462E-07
  1740   0.225588E+03   0.100751E+02   0.000000E+00  -0.216015E+02   0.155457E-08  -0.166440E-06  -0.771931E-07
  1741   0.225868E+03   0.999881E+01   0.000000E+00  -0.216572E+02   0.155296E-08  -0.166199E-06  -0.765316E-07
  1742   0.226151E+03   0.992189E+01   0.000000E+00  -0.217073E+02   0.155136E-08  -0.165975E-06  -0.758616E-07
  1743   0.226435E+03   0.984426E+01   0.000000E+00  -0.217516E+02   0.154976E-08  -0.165766E-06  -0.751833E-07
  1744   0.226720E+03   0.976605E+01   0.000000E+00  -0.217902E+02   0.154816E-08  -0.165569E-06  -0.744968E-07
  1745   0.227008E+03   0.968720E+01   0.000000E+00  -0.218230E+02   0.154656E-08  -0.165382E-06  -0.738022E-07
  1746   0.227295E+03   0.960777E+01   0.000000E+00  -0.218499E+02   0.154497E-08  -0.165203E-06  -0.730997E-07
  1747   0.227583E+03   0.952769E+01   0.000000E+00  -0.218708E+02   0.154338E-08  -0.165028E-06  -0.723892E-07
  1748   0.227873E+03   0.944711E+01   0.000000E+00  -0.218858E+02   0.154179E-08  -0.164857E-06  -0.716710E-07
  1749   0.228161E+03   0.936594E+01   0.000000E+00  -0.218947E+02   0.154021E-08  -0.164685E-06  -0.709451E-07
  1750   0.228450E+03   0.928418E+01   0.000000E+00  -0.218975E+02   0.153862E-08  -0.164510E-06  -0.702116E-07
  1751   0.228739E+03   0.920192E+01   0.000000E+00  -0.218942E+02   0.153704E-08  -0.164332E-06  -0.694707E-07
  1752   0.229028E+03   0.911918E+01   0.000000E+00  -0.218850E+02   0.153546E-08  -0.164151E-06  -0.687225E-07
  1753   0.229315E+03   0.903600E+01   0.000000E+00  -0.218698E+02   0.153388E-08  -0.163970E-06  -0.679673E-07
